178.038, 129.506, 7.872, 23.958 False
177.775, 129.508, 7.874, 23.991 False
177.513, 129.503, 7.858, 24.024 False
177.251, 129.501, 7.862, 24.057 False
176.989, 129.506, 7.869, 24.090 False
176.726, 129.509, 7.908, 24.123 False
176.461, 129.504, 7.942, 24.156 False
176.195, 129.503, 7.983, 24.189 False
175.928, 129.508, 7.983, 24.222 False
175.663, 129.511, 7.959, 24.255 False
175.399, 129.507, 7.902, 24.288 False
175.138, 129.506, 7.846, 24.321 False
174.878, 129.501, 7.790, 24.354 False
174.620, 129.500, 7.755, 24.387 False
174.362, 129.505, 7.732, 24.420 False
174.104, 129.508, 7.744, 24.453 False
173.846, 129.503, 7.760, 24.486 False
173.585, 129.501, 7.804, 24.519 False
173.324, 129.507, 7.842, 24.552 False
173.061, 129.510, 7.889, 24.585 False
172.797, 129.505, 7.895, 24.618 False
172.535, 129.504, 7.876, 24.651 False
172.273, 129.499, 7.828, 24.684 False
172.014, 129.498, 7.778, 24.717 False
171.757, 129.503, 7.721, 24.750 False
171.500, 129.505, 7.692, 24.783 False
171.245, 129.500, 7.676, 24.816 False
170.988, 129.498, 7.692, 24.849 False
170.731, 129.503, 7.710, 24.882 False
170.473, 129.506, 7.759, 24.915 False
170.213, 129.502, 7.801, 24.948 False
169.951, 129.500, 7.850, 24.981 False
169.688, 129.505, 7.857, 25.014 False
169.427, 129.508, 7.843, 25.047 False
169.167, 129.504, 7.795, 25.080 False
168.908, 129.503, 7.751, 25.113 False
168.652, 129.499, 7.708, 25.146 False
168.395, 129.498, 7.688, 25.179 False
168.140, 129.503, 7.677, 25.212 False
167.883, 129.505, 7.701, 25.245 False
167.626, 129.501, 7.725, 25.278 False
167.366, 129.499, 7.773, 25.311 False
167.106, 129.504, 7.809, 25.344 False
166.844, 129.507, 7.850, 25.377 False
166.582, 129.503, 7.855, 25.410 False
166.320, 129.502, 7.849, 25.443 False
166.059, 129.497, 7.826, 25.476 False
165.799, 129.496, 7.812, 25.509 False
165.539, 129.501, 7.799, 25.542 False
165.279, 129.503, 7.820, 25.575 False
165.018, 129.498, 7.840, 25.608 False
164.755, 129.496, 7.877, 25.641 False
164.492, 129.501, 7.897, 25.674 False
164.228, 129.504, 7.918, 25.707 False
163.964, 129.499, 7.919, 25.740 False
163.699, 129.498, 7.929, 25.773 False
163.435, 129.504, 7.930, 25.806 False
163.170, 129.507, 7.958, 25.839 False
162.904, 129.503, 7.983, 25.872 False
162.637, 129.502, 8.015, 25.905 False
162.370, 129.497, 8.020, 25.938 False
162.103, 129.496, 7.998, 25.971 False
161.838, 129.501, 7.951, 26.004 False
161.574, 129.503, 7.913, 26.037 False
161.312, 129.499, 7.876, 26.070 False
161.049, 129.497, 7.870, 26.103 False
160.787, 129.502, 7.870, 26.136 False
160.524, 129.505, 7.903, 26.169 False
160.260, 129.500, 7.932, 26.202 False
159.994, 129.499, 7.969, 26.235 False
159.728, 129.505, 7.968, 26.268 False
159.463, 129.508, 7.951, 26.301 False
159.199, 129.504, 7.906, 26.334 False
158.937, 129.503, 7.869, 26.367 False
158.676, 129.498, 7.837, 26.400 False
158.415, 129.497, 7.830, 26.433 False
158.154, 129.502, 7.831, 26.466 False
157.892, 129.505, 7.864, 26.499 False
157.629, 129.500, 7.892, 26.532 False
157.364, 129.498, 7.929, 26.565 False
157.100, 129.503, 7.932, 26.598 False
156.835, 129.506, 7.923, 26.631 False
156.572, 129.502, 7.890, 26.664 False
156.310, 129.500, 7.867, 26.697 False
156.048, 129.506, 7.846, 26.730 False
155.787, 129.510, 7.858, 26.763 False
155.524, 129.505, 7.873, 26.796 False
155.261, 129.504, 7.912, 26.829 False
154.996, 129.500, 7.947, 26.862 False
154.730, 129.499, 7.973, 26.895 False
154.464, 129.504, 7.958, 26.928 False
154.199, 129.506, 7.943, 26.961 False
153.936, 129.501, 7.915, 26.994 False
153.672, 129.499, 7.911, 27.027 False
153.408, 129.505, 7.912, 27.060 False
153.144, 129.508, 7.945, 27.093 False
152.878, 129.503, 7.974, 27.126 False
152.611, 129.502, 8.011, 27.159 False
152.344, 129.508, 8.008, 27.192 False
152.077, 129.511, 7.984, 27.225 False
151.813, 129.507, 7.929, 27.258 False
151.550, 129.506, 7.880, 27.291 False
151.289, 129.501, 7.833, 27.324 False
151.029, 129.500, 7.810, 27.357 False
150.769, 129.505, 7.797, 27.390 False
150.509, 129.508, 7.818, 27.423 False
150.247, 129.503, 7.838, 27.456 False
149.985, 129.501, 7.876, 27.489 False
149.721, 129.507, 7.899, 27.522 False
149.457, 129.510, 7.925, 27.555 False
149.193, 129.505, 7.928, 27.588 False
148.928, 129.504, 7.934, 27.621 False
148.664, 129.499, 7.935, 27.654 False
148.399, 129.498, 7.953, 27.687 False
148.133, 129.503, 7.971, 27.720 False
147.866, 129.505, 8.001, 27.753 False
147.599, 129.500, 8.006, 27.786 False
147.333, 129.497, 8.001, 27.819 False
147.067, 129.503, 7.974, 27.852 False
146.801, 129.505, 7.963, 27.885 False
146.536, 129.500, 7.954, 27.918 False
146.271, 129.499, 7.977, 27.951 False
146.004, 129.504, 7.997, 27.984 False
145.736, 129.507, 8.028, 28.017 False
145.469, 129.503, 8.027, 28.050 False
145.202, 129.501, 8.013, 28.083 False
144.935, 129.497, 7.980, 28.116 False
144.670, 129.495, 7.952, 28.149 False
144.406, 129.500, 7.925, 28.182 False
144.142, 129.502, 7.932, 28.215 False
143.877, 129.497, 7.942, 28.248 False
143.612, 129.495, 7.978, 28.281 False
143.345, 129.500, 8.000, 28.314 False
143.077, 129.503, 8.026, 28.347 False
142.810, 129.498, 8.019, 28.380 False
142.543, 129.496, 8.005, 28.413 False
142.277, 129.502, 7.972, 28.446 False
142.012, 129.505, 7.960, 28.479 False
141.747, 129.501, 7.953, 28.512 False
141.481, 129.499, 7.977, 28.545 False
141.214, 129.495, 8.007, 28.578 False
140.946, 129.493, 8.036, 28.611 False
140.678, 129.498, 8.028, 28.644 False
140.411, 129.500, 8.007, 28.677 False
140.146, 129.495, 7.965, 28.710 False
139.881, 129.493, 7.934, 28.743 False
139.618, 129.498, 7.906, 28.776 False
139.354, 129.500, 7.912, 28.809 False
139.090, 129.496, 7.923, 28.842 False
138.825, 129.494, 7.962, 28.875 False
138.558, 129.499, 7.987, 28.908 False
138.291, 129.502, 8.017, 28.941 False
138.024, 129.498, 8.010, 28.974 False
137.757, 129.497, 7.991, 29.007 False
137.492, 129.502, 7.952, 29.040 False
137.228, 129.506, 7.929, 29.073 False
136.964, 129.502, 7.910, 29.106 False
136.700, 129.501, 7.923, 29.139 False
136.436, 129.496, 7.945, 29.172 False
136.170, 129.495, 7.974, 29.205 False
135.904, 129.500, 7.978, 29.238 False
135.638, 129.503, 7.977, 29.271 False
135.372, 129.498, 7.956, 29.304 False
135.107, 129.496, 7.954, 29.337 False
134.842, 129.502, 7.954, 29.370 False
134.576, 129.505, 7.986, 29.403 False
134.309, 129.501, 8.014, 29.436 False
134.041, 129.499, 8.050, 29.469 False
133.772, 129.495, 8.055, 29.502 False
133.504, 129.493, 8.024, 29.535 False
133.239, 129.497, 7.951, 29.568 False
132.977, 129.497, 7.859, 29.601 False
132.719, 129.502, 7.739, 29.634 False
132.465, 129.503, 7.605, 29.667 False
132.216, 129.499, 7.451, 29.700 False
131.973, 129.499, 7.289, 29.733 False
131.736, 129.494, 7.114, 29.766 False
131.504, 129.493, 6.935, 29.799 False
131.279, 129.496, 6.745, 29.832 False
131.060, 129.497, 6.554, 29.865 False
130.847, 129.500, 6.357, 29.898 False
130.641, 129.501, 6.161, 29.931 False
130.441, 129.498, 5.960, 29.964 False
130.248, 129.498, 5.762, 29.997 False
130.062, 129.494, 5.562, 30.030 False
129.882, 129.493, 5.369, 30.063 False
129.708, 129.496, 5.174, 30.096 False
129.540, 129.496, 4.986, 30.129 False
129.379, 129.493, 4.798, 30.162 False
129.224, 129.492, 4.612, 30.195 False
129.075, 129.495, 4.427, 30.228 False
128.932, 129.495, 4.250, 30.261 False
128.795, 129.492, 4.076, 30.294 False
128.663, 129.492, 3.910, 30.327 False
128.537, 129.494, 3.749, 30.360 False
128.415, 129.494, 3.601, 30.393 False
128.299, 129.491, 3.456, 30.426 False
128.186, 129.491, 3.322, 30.459 False
128.079, 129.494, 3.191, 30.492 False
127.975, 129.494, 3.069, 30.525 False
127.875, 129.491, 2.950, 30.558 False
127.779, 129.491, 2.838, 30.591 False
127.687, 129.494, 2.728, 30.624 False
127.598, 129.493, 2.626, 30.657 False
127.513, 129.490, 2.524, 30.690 False
127.431, 129.490, 2.430, 30.723 False
127.352, 129.493, 2.333, 30.756 False
127.276, 129.493, 2.248, 30.789 False
127.203, 129.490, 2.159, 30.822 False
127.132, 129.490, 2.080, 30.855 False
127.065, 129.493, 1.998, 30.888 False
127.000, 129.493, 1.925, 30.921 False
126.937, 129.490, 1.849, 30.954 False
126.877, 129.490, 1.782, 30.987 False
126.819, 129.493, 1.712, 31.020 False
126.763, 129.493, 1.650, 31.053 False
126.710, 129.490, 1.551, 31.086 False
126.660, 129.490, 1.506, 31.119 False
126.611, 129.492, 1.425, 31.152 False
126.565, 129.492, 1.380, 31.185 False
126.520, 129.490, 1.319, 31.218 False
126.477, 129.490, 1.279, 31.251 False
126.435, 129.492, 1.229, 31.284 False
126.395, 129.492, 1.192, 31.317 False
126.356, 129.490, 1.147, 31.350 False
126.319, 129.490, 1.099, 31.383 False
126.283, 129.492, 1.058, 31.416 False
126.248, 129.492, 1.054, 31.449 False
126.212, 129.490, 1.071, 31.482 False
126.174, 129.490, 1.141, 31.515 False
126.132, 129.492, 1.271, 31.548 False
126.085, 129.492, 1.404, 31.581 False
126.034, 129.490, 1.511, 31.614 False
125.981, 129.489, 1.586, 31.647 False
125.926, 129.492, 1.645, 31.680 False
125.868, 129.492, 1.720, 31.713 False
125.808, 129.489, 1.806, 31.746 False
125.745, 129.489, 1.921, 31.779 False
125.678, 129.491, 2.018, 31.812 False
125.607, 129.492, 2.113, 31.845 False
125.534, 129.489, 2.194, 31.878 False
125.459, 129.488, 2.288, 31.911 False
125.379, 129.491, 2.390, 31.944 False
125.296, 129.492, 2.514, 31.977 False
125.209, 129.488, 2.638, 32.010 False
125.117, 129.487, 2.774, 32.043 False
125.021, 129.490, 2.896, 32.076 False
124.921, 129.492, 3.032, 32.109 False
124.816, 129.488, 3.164, 32.142 False
124.706, 129.486, 3.308, 32.175 False
124.592, 129.490, 3.440, 32.208 False
124.474, 129.491, 3.585, 32.241 False
124.351, 129.487, 3.719, 32.274 False
124.223, 129.485, 3.864, 32.307 False
124.090, 129.489, 3.991, 32.340 False
123.954, 129.491, 4.130, 32.373 False
123.813, 129.487, 4.238, 32.406 False
123.669, 129.485, 4.334, 32.439 False
123.524, 129.488, 4.396, 32.472 False
123.376, 129.490, 4.442, 32.505 False
123.228, 129.486, 4.455, 32.538 False
123.081, 129.484, 4.451, 32.571 False
122.934, 129.487, 4.425, 32.604 False
122.788, 129.489, 4.414, 32.637 False
122.642, 129.484, 4.410, 32.670 False
122.494, 129.482, 4.443, 32.703 False
122.346, 129.486, 4.484, 32.736 False
122.195, 129.488, 4.542, 32.769 False
122.042, 129.484, 4.592, 32.802 False
121.888, 129.481, 4.648, 32.835 False
121.732, 129.485, 4.682, 32.868 False
121.575, 129.487, 4.708, 32.901 False
121.419, 129.482, 4.708, 32.934 False
121.262, 129.480, 4.698, 32.967 False
121.107, 129.484, 4.661, 33.000 False
120.953, 129.486, 4.618, 33.033 False
120.801, 129.482, 4.564, 33.066 False
120.651, 129.480, 4.532, 33.099 False
120.501, 129.484, 4.510, 33.132 False
120.350, 129.485, 4.520, 33.165 False
120.199, 129.481, 4.538, 33.198 False
120.047, 129.480, 4.571, 33.231 False
119.894, 129.484, 4.598, 33.264 False
119.740, 129.485, 4.623, 33.297 False
119.586, 129.481, 4.619, 33.330 False
119.432, 129.479, 4.598, 33.363 False
119.280, 129.484, 4.549, 33.396 False
119.131, 129.485, 4.489, 33.429 False
118.983, 129.481, 4.417, 33.462 False
118.838, 129.479, 4.363, 33.495 False
118.694, 129.484, 4.322, 33.528 False
118.550, 129.485, 4.322, 33.561 False
118.406, 129.481, 4.341, 33.594 False
118.260, 129.479, 4.370, 33.627 False
118.114, 129.484, 4.380, 33.660 False
117.967, 129.485, 4.378, 33.693 False
117.822, 129.481, 4.353, 33.726 False
117.678, 129.480, 4.314, 33.759 False
117.536, 129.484, 4.258, 33.792 False
117.396, 129.485, 4.205, 33.825 False
117.257, 129.481, 4.155, 33.858 False
117.119, 129.480, 4.134, 33.891 False
116.982, 129.484, 4.126, 33.924 False
116.844, 129.485, 4.132, 33.957 False
116.706, 129.481, 4.135, 33.990 False
116.568, 129.480, 4.140, 34.023 False
116.430, 129.484, 4.134, 34.056 False
116.292, 129.485, 4.121, 34.089 False
116.155, 129.481, 4.094, 34.122 False
116.020, 129.481, 4.055, 34.155 False
115.886, 129.485, 4.000, 34.188 False
115.755, 129.485, 3.937, 34.221 False
115.626, 129.482, 3.871, 34.254 False
115.498, 129.481, 3.827, 34.287 False
115.371, 129.485, 3.793, 34.320 False
115.246, 129.486, 3.774, 34.353 False
115.120, 129.482, 3.757, 34.386 False
114.995, 129.482, 3.742, 34.419 False
114.871, 129.486, 3.720, 34.452 False
114.748, 129.486, 3.692, 34.485 False
114.626, 129.483, 3.650, 34.518 False
114.505, 129.482, 3.599, 34.551 False
114.387, 129.486, 3.541, 34.584 False
114.270, 129.486, 3.503, 34.617 False
114.154, 129.483, 3.475, 34.650 False
114.039, 129.483, 3.456, 34.683 False
113.924, 129.486, 3.437, 34.716 False
113.810, 129.486, 3.416, 34.749 False
113.696, 129.483, 3.387, 34.782 False
113.585, 129.483, 3.349, 34.815 False
113.474, 129.486, 3.305, 34.848 False
113.365, 129.486, 3.273, 34.881 False
113.256, 129.483, 3.244, 34.914 False
113.149, 129.483, 3.216, 34.947 False
113.042, 129.487, 3.184, 34.980 False
112.937, 129.487, 3.147, 35.013 False
112.833, 129.484, 3.109, 35.046 False
112.730, 129.484, 3.085, 35.079 False
112.628, 129.487, 3.067, 35.112 False
112.526, 129.487, 3.050, 35.145 False
112.425, 129.484, 3.028, 35.178 False
112.325, 129.484, 2.998, 35.211 False
112.226, 129.487, 2.960, 35.244 False
112.128, 129.487, 2.920, 35.277 False
112.032, 129.484, 2.877, 35.310 False
111.937, 129.485, 2.831, 35.343 False
111.844, 129.487, 2.770, 35.376 False
111.754, 129.487, 2.705, 35.409 False
111.666, 129.485, 2.631, 35.442 False
111.580, 129.485, 2.556, 35.475 False
111.497, 129.488, 2.477, 35.508 False
111.417, 129.487, 2.400, 35.541 False
111.339, 129.485, 2.320, 35.574 False
111.264, 129.485, 2.243, 35.607 False
111.192, 129.488, 2.164, 35.640 False
111.122, 129.487, 2.090, 35.673 False
111.054, 129.485, 2.015, 35.706 False
110.989, 129.486, 1.944, 35.739 False
110.926, 129.488, 1.872, 35.772 False
110.865, 129.487, 1.805, 35.805 False
110.807, 129.485, 1.738, 35.838 False
110.750, 129.486, 1.675, 35.871 False
110.696, 129.488, 1.613, 35.904 False
110.644, 129.487, 1.554, 35.937 False
110.593, 129.486, 1.496, 35.970 False
110.545, 129.486, 1.441, 36.003 False
110.498, 129.488, 1.387, 36.036 False
110.453, 129.487, 1.336, 36.069 False
110.410, 129.486, 1.286, 36.102 False
110.368, 129.486, 1.238, 36.135 False
110.328, 129.488, 1.192, 36.168 False
110.289, 129.487, 1.147, 36.201 False
110.252, 129.486, 1.104, 36.234 False
110.216, 129.486, 1.063, 36.267 False
110.181, 129.488, 1.024, 36.300 False
110.148, 129.487, 0.986, 36.333 False
110.116, 129.486, 0.949, 36.366 False
110.085, 129.486, 0.914, 36.399 False
110.055, 129.488, 0.879, 36.432 False
110.027, 129.487, 0.847, 36.465 False
109.999, 129.486, 0.815, 36.498 False
109.972, 129.487, 0.785, 36.531 False
109.947, 129.488, 0.756, 36.564 False
109.922, 129.487, 0.728, 36.597 False
109.899, 129.488, 0.700, 36.630 False
109.876, 129.488, 0.674, 36.663 False
109.854, 129.487, 0.649, 36.696 False
109.833, 129.487, 0.625, 36.729 False
109.812, 129.488, 0.601, 36.762 False
109.793, 129.488, 0.579, 36.795 False
109.774, 129.487, 0.558, 36.828 False
109.756, 129.487, 0.537, 36.861 False
109.738, 129.488, 0.517, 36.894 False
109.721, 129.488, 0.498, 36.927 False
109.705, 129.487, 0.479, 36.960 False
109.690, 129.487, 0.462, 36.993 False
109.675, 129.488, 0.444, 37.026 False
109.660, 129.488, 0.428, 37.059 False
109.646, 129.487, 0.412, 37.092 False
109.633, 129.487, 0.397, 37.125 False
109.620, 129.488, 0.382, 37.158 False
109.607, 129.488, 0.368, 37.191 False
109.595, 129.487, 0.354, 37.224 False
109.584, 129.487, 0.341, 37.257 False
109.573, 129.488, 0.328, 37.290 False
109.562, 129.488, 0.316, 37.323 False
109.552, 129.487, 0.304, 37.356 False
109.542, 129.487, 0.293, 37.389 False
109.532, 129.488, 0.282, 37.422 False
109.523, 129.488, 0.272, 37.455 False
109.514, 129.487, 0.262, 37.488 False
109.506, 129.487, 0.252, 37.521 False
109.498, 129.488, 0.242, 37.554 False
109.490, 129.488, 0.234, 37.587 False
109.482, 129.487, 0.225, 37.620 False
109.475, 129.487, 0.217, 37.653 False
109.468, 129.488, 0.208, 37.686 False
109.461, 129.488, 0.201, 37.719 False
109.454, 129.487, 0.193, 37.752 False
109.448, 129.488, 0.186, 37.785 False
109.442, 129.488, 0.179, 37.818 False
109.436, 129.488, 0.172, 37.851 False
109.431, 129.488, 0.166, 37.884 False
109.425, 129.488, 0.159, 37.917 False
109.420, 129.488, 0.154, 37.950 False
109.415, 129.488, 0.148, 37.983 False
109.410, 129.488, 0.142, 38.016 False
109.405, 129.488, 0.137, 38.049 False
109.401, 129.488, 0.132, 38.082 False
109.397, 129.488, 0.127, 38.115 False
109.393, 129.488, 0.122, 38.148 False
109.389, 129.488, 0.117, 38.181 False
109.385, 129.488, 0.113, 38.214 False
109.381, 129.488, 0.109, 38.247 False
109.378, 129.488, 0.105, 38.280 False
109.374, 129.488, 0.101, 38.313 False
109.371, 129.488, 0.097, 38.346 False
109.368, 129.488, 0.093, 38.379 False
109.365, 129.488, 0.090, 38.412 False
109.362, 129.488, 0.087, 38.445 False
109.359, 129.488, 0.083, 38.478 False
109.356, 129.488, 0.080, 38.511 False
109.354, 129.488, 0.077, 38.544 False
109.351, 129.488, 0.074, 38.577 False
109.349, 129.488, 0.072, 38.610 False
109.346, 129.488, 0.069, 38.643 False
109.344, 129.488, 0.066, 38.676 False
109.342, 129.488, 0.064, 38.709 False
109.342, 129.488, 0.003, 38.742 False
109.341, 129.488, 0.034, 38.775 False
109.340, 129.488, 0.035, 38.808 False
109.338, 129.488, 0.038, 38.841 False
109.337, 129.488, 0.040, 38.874 False
109.335, 129.488, 0.042, 38.907 False
109.334, 129.488, 0.042, 38.940 False
109.333, 129.488, 0.042, 38.973 False
109.331, 129.488, 0.042, 39.006 False
109.330, 129.488, 0.041, 39.039 False
109.328, 129.488, 0.040, 39.072 False
109.327, 129.488, 0.039, 39.105 False
109.326, 129.488, 0.038, 39.138 False
109.324, 129.488, 0.037, 39.171 False
109.323, 129.488, 0.036, 39.204 False
109.322, 129.488, 0.035, 39.237 False
109.321, 129.488, 0.034, 39.270 False
109.320, 129.488, 0.033, 39.303 False
109.319, 129.488, 0.032, 39.336 False
109.318, 129.488, 0.031, 39.369 False
109.317, 129.488, 0.029, 39.402 False
109.316, 129.488, 0.028, 39.435 False
109.315, 129.488, 0.027, 39.468 False
109.314, 129.488, 0.026, 39.501 False
109.313, 129.488, 0.025, 39.534 False
109.312, 129.488, 0.024, 39.567 False
109.311, 129.488, 0.024, 39.600 False
109.311, 129.488, 0.023, 39.633 False
109.310, 129.488, 0.022, 39.666 False
109.309, 129.488, 0.021, 39.699 False
109.309, 129.488, 0.020, 39.732 False
109.308, 129.488, 0.019, 39.765 False
109.308, 129.488, 0.002, 39.798 False
109.308, 129.488, -0.024, 39.831 False
109.308, 129.488, -0.019, 39.864 False
109.308, 129.488, -0.014, 39.897 False
109.307, 129.488, 0.019, 39.930 False
109.306, 129.488, 0.036, 39.963 False
109.305, 129.488, 0.047, 39.996 False
109.303, 129.488, 0.056, 40.029 False
109.301, 129.488, 0.062, 40.062 False
109.298, 129.488, 0.065, 40.095 False
109.296, 129.488, 0.067, 40.128 False
109.294, 129.488, 0.069, 40.161 False
109.292, 129.488, 0.069, 40.194 False
109.289, 129.488, 0.069, 40.227 False
109.287, 129.488, 0.067, 40.260 False
109.285, 129.488, 0.066, 40.293 False
109.283, 129.488, 0.065, 40.326 False
109.281, 129.488, 0.063, 40.359 False
109.279, 129.488, 0.061, 40.392 False
109.277, 129.488, 0.059, 40.425 False
109.275, 129.488, 0.058, 40.458 False
109.273, 129.488, 0.056, 40.491 False
109.272, 129.487, 0.041, 40.524 False
109.271, 129.488, 0.036, 40.557 False
109.270, 129.488, 0.033, 40.590 False
109.269, 129.488, 0.032, 40.623 False
109.268, 129.488, 0.032, 40.656 False
109.267, 129.488, 0.032, 40.689 False
109.266, 129.488, 0.034, 40.722 False
109.265, 129.488, 0.037, 40.755 False
109.264, 129.488, 0.043, 40.788 False
109.262, 129.488, 0.066, 40.821 False
109.257, 129.489, 0.171, 40.854 False
109.247, 129.489, 0.280, 40.887 False
109.237, 129.490, 0.291, 40.920 False
109.226, 129.490, 0.319, 40.953 False
109.216, 129.490, 0.316, 40.986 False
109.205, 129.490, 0.338, 41.019 False
109.191, 129.491, 0.428, 41.052 False
109.175, 129.492, 0.476, 41.085 False
109.157, 129.492, 0.554, 41.118 False
109.137, 129.493, 0.622, 41.151 False
109.116, 129.493, 0.641, 41.184 False
109.094, 129.494, 0.671, 41.217 False
109.071, 129.495, 0.681, 41.250 False
109.048, 129.495, 0.697, 41.283 False
109.025, 129.496, 0.692, 41.316 False
109.002, 129.497, 0.710, 41.349 False
108.976, 129.498, 0.797, 41.382 False
108.948, 129.499, 0.846, 41.415 False
108.918, 129.500, 0.904, 41.448 False
108.885, 129.501, 0.997, 41.481 False
108.849, 129.503, 1.089, 41.514 False
108.811, 129.504, 1.147, 41.547 False
108.771, 129.506, 1.195, 41.580 False
108.732, 129.506, 1.192, 41.613 False
108.692, 129.508, 1.181, 41.646 False
108.654, 129.509, 1.148, 41.679 False
108.617, 129.511, 1.124, 41.712 False
108.580, 129.512, 1.123, 41.745 False
108.543, 129.514, 1.150, 41.778 False
108.503, 129.515, 1.216, 41.811 False
108.460, 129.517, 1.298, 41.844 False
108.414, 129.518, 1.398, 41.877 False
108.365, 129.521, 1.474, 41.910 False
108.313, 129.522, 1.543, 41.943 False
108.260, 129.525, 1.602, 41.976 False
108.206, 129.527, 1.623, 42.009 False
108.152, 129.530, 1.618, 42.042 False
108.099, 129.532, 1.597, 42.075 False
108.047, 129.535, 1.581, 42.108 False
107.995, 129.537, 1.590, 42.141 False
107.941, 129.541, 1.623, 42.174 False
107.885, 129.543, 1.696, 42.207 False
107.827, 129.547, 1.770, 42.240 False
107.766, 129.550, 1.829, 42.273 False
107.704, 129.554, 1.851, 42.306 False
107.642, 129.557, 1.868, 42.339 False
107.580, 129.561, 1.868, 42.372 False
107.518, 129.564, 1.859, 42.405 False
107.457, 129.569, 1.850, 42.438 False
107.395, 129.572, 1.869, 42.471 False
107.332, 129.577, 1.913, 42.504 False
107.266, 129.580, 2.005, 42.537 False
107.197, 129.586, 2.091, 42.570 False
107.125, 129.590, 2.144, 42.603 False
107.053, 129.596, 2.165, 42.636 False
106.981, 129.600, 2.168, 42.669 False
106.910, 129.606, 2.142, 42.702 False
106.840, 129.610, 2.124, 42.735 False
106.770, 129.616, 2.111, 42.768 False
106.699, 129.621, 2.128, 42.801 False
106.628, 129.627, 2.162, 42.834 False
106.555, 129.632, 2.213, 42.867 False
106.480, 129.639, 2.237, 42.900 False
106.406, 129.644, 2.237, 42.933 False
106.333, 129.651, 2.209, 42.966 False
106.260, 129.656, 2.190, 42.999 False
106.188, 129.663, 2.177, 43.032 False
106.115, 129.668, 2.192, 43.065 False
106.042, 129.675, 2.227, 43.098 False
105.966, 129.679, 2.258, 43.131 False
105.891, 129.686, 2.258, 43.164 False
105.817, 129.690, 2.240, 43.197 False
105.743, 129.697, 2.219, 43.230 False
105.670, 129.701, 2.213, 43.263 False
105.596, 129.708, 2.226, 43.296 False
105.521, 129.713, 2.260, 43.329 False
105.445, 129.720, 2.280, 43.362 False
105.369, 129.725, 2.276, 43.395 False
105.295, 129.731, 2.249, 43.428 False
105.221, 129.736, 2.226, 43.461 False
105.147, 129.743, 2.214, 43.494 False
105.073, 129.748, 2.229, 43.527 False
104.998, 129.755, 2.262, 43.560 False
104.922, 129.760, 2.292, 43.593 False
104.846, 129.768, 2.291, 43.626 False
104.770, 129.773, 2.272, 43.659 False
104.696, 129.780, 2.249, 43.692 False
104.621, 129.785, 2.243, 43.725 False
104.546, 129.793, 2.255, 43.758 False
104.471, 129.798, 2.281, 43.791 False
104.395, 129.805, 2.290, 43.824 False
104.319, 129.811, 2.280, 43.857 False
104.243, 129.818, 2.263, 43.890 False
104.168, 129.824, 2.260, 43.923 False
104.093, 129.832, 2.270, 43.956 False
104.017, 129.837, 2.288, 43.989 False
103.941, 129.840, 2.282, 44.022 False
103.865, 129.844, 2.265, 44.055 False
103.791, 129.846, 2.238, 44.088 False
103.717, 129.850, 2.235, 44.121 False
103.642, 129.852, 2.241, 44.154 False
103.566, 129.854, 2.265, 44.187 False
103.491, 129.853, 2.268, 44.220 False
103.415, 129.854, 2.264, 44.253 False
103.340, 129.852, 2.246, 44.286 False
103.265, 129.852, 2.254, 44.319 False
103.189, 129.850, 2.262, 44.352 False
103.113, 129.849, 2.276, 44.385 False
103.037, 129.847, 2.265, 44.418 False
102.962, 129.844, 2.253, 44.451 False
102.887, 129.840, 2.232, 44.484 False
102.813, 129.838, 2.246, 44.517 False
102.737, 129.836, 2.266, 44.550 False
102.661, 129.836, 2.281, 44.583 False
102.585, 129.835, 2.268, 44.616 False
102.510, 129.836, 2.246, 44.649 False
102.436, 129.835, 2.225, 44.682 False
102.362, 129.832, 2.221, 44.715 False
102.288, 129.827, 2.233, 44.748 False
102.212, 129.823, 2.271, 44.781 False
102.136, 129.817, 2.276, 44.814 False
102.060, 129.812, 2.274, 44.847 False
101.985, 129.805, 2.253, 44.880 False
101.910, 129.799, 2.259, 44.913 False
101.835, 129.791, 2.260, 44.946 False
101.759, 129.785, 2.277, 44.979 False
101.683, 129.776, 2.276, 45.012 False
101.608, 129.768, 2.277, 45.045 False
101.532, 129.759, 2.265, 45.078 False
101.457, 129.751, 2.280, 45.111 False
101.381, 129.740, 2.288, 45.144 False
101.304, 129.731, 2.303, 45.177 False
101.229, 129.720, 2.285, 45.210 False
101.154, 129.709, 2.265, 45.243 False
101.080, 129.696, 2.234, 45.276 False
101.006, 129.684, 2.238, 45.309 False
100.932, 129.670, 2.239, 45.342 False
100.858, 129.657, 2.266, 45.375 False
100.783, 129.642, 2.272, 45.408 False
100.708, 129.628, 2.284, 45.441 False
100.633, 129.612, 2.268, 45.474 False
100.559, 129.597, 2.264, 45.507 False
100.486, 129.580, 2.247, 45.540 False
100.412, 129.564, 2.269, 45.573 False
100.337, 129.546, 2.291, 45.606 False
100.261, 129.530, 2.325, 45.639 False
100.185, 129.512, 2.316, 45.672 False
100.110, 129.496, 2.299, 45.705 False
100.037, 129.477, 2.267, 45.738 False
99.963, 129.461, 2.266, 45.771 False
99.890, 129.442, 2.264, 45.804 False
99.816, 129.422, 2.277, 45.837 False
99.743, 129.399, 2.279, 45.870 False
99.669, 129.377, 2.297, 45.903 False
